Features,comp,Topic,k,Month,protos.random,n,comp1,comp2,Hop,protos,svm,diff,protos.diff,by
BoW,LC-L,AsylumSeekers,32,Apr,0.598,10,LC,L,1,0.6277,0.6507,0.0231,0.0297,Ideology
BoW,LC-L,AsylumSeekers,32,Aug,0.6011,10,LC,L,1,0.6176,0.6128,-0.0049,0.0166,Ideology
BoW,LC-L,AsylumSeekers,32,Feb,0.6334,10,LC,L,1,0.6635,0.6819,0.0184,0.0301,Ideology
BoW,LC-L,AsylumSeekers,32,Jan,0.6088,10,LC,L,1,0.6613,0.6594,-0.0019,0.0525,Ideology
BoW,LC-L,AsylumSeekers,32,Jul,0.5861,10,LC,L,1,0.6261,0.6312,0.0051,0.0401,Ideology
BoW,LC-L,AsylumSeekers,32,Jun,0.6176,10,LC,L,1,0.6514,0.6632,0.0118,0.0339,Ideology
BoW,LC-L,AsylumSeekers,32,Mar,0.6179,10,LC,L,1,0.6602,0.635,-0.0252,0.0424,Ideology
BoW,LC-L,AsylumSeekers,32,May,0.567,10,LC,L,1,0.6054,0.6207,0.0153,0.0384,Ideology
BoW,LC-L,AsylumSeekers,32,Sep,0.5813,10,LC,L,1,0.6253,0.6237,-0.0016,0.044,Ideology
BoW,LC-L,ClimateChange,4,Apr,0.5352,10,LC,L,1,0.5861,0.6775,0.0914,0.0509,Ideology
BoW,LC-L,ClimateChange,4,Aug,0.5385,10,LC,L,1,0.5859,0.6679,0.082,0.0474,Ideology
BoW,LC-L,ClimateChange,4,Feb,0.5112,10,LC,L,1,0.594,0.668,0.074,0.0827,Ideology
BoW,LC-L,ClimateChange,4,Jan,0.5218,10,LC,L,1,0.562,0.6786,0.1167,0.0402,Ideology
BoW,LC-L,ClimateChange,4,Jul,0.5418,10,LC,L,1,0.6006,0.6861,0.0855,0.0589,Ideology
BoW,LC-L,ClimateChange,4,Jun,0.5132,10,LC,L,1,0.5754,0.6709,0.0955,0.0622,Ideology
BoW,LC-L,ClimateChange,4,Mar,0.5288,10,LC,L,1,0.5754,0.6761,0.1007,0.0467,Ideology
BoW,LC-L,ClimateChange,4,May,0.527,10,LC,L,1,0.5857,0.6789,0.0932,0.0587,Ideology
BoW,LC-L,ClimateChange,4,Sep,0.5191,10,LC,L,1,0.5725,0.671,0.0985,0.0534,Ideology
BoW,LC-L,ClimateChange,8,Apr,0.5466,10,LC,L,1,0.6099,0.6775,0.0676,0.0634,Ideology
BoW,LC-L,ClimateChange,8,Aug,0.538,10,LC,L,1,0.6013,0.6679,0.0666,0.0634,Ideology
BoW,LC-L,ClimateChange,8,Feb,0.5361,10,LC,L,1,0.6192,0.668,0.0487,0.0832,Ideology
BoW,LC-L,ClimateChange,8,Jan,0.539,10,LC,L,1,0.5924,0.6786,0.0862,0.0534,Ideology
BoW,LC-L,ClimateChange,8,Jul,0.5661,10,LC,L,1,0.611,0.6861,0.0751,0.0449,Ideology
BoW,LC-L,ClimateChange,8,Jun,0.531,10,LC,L,1,0.586,0.6709,0.0849,0.055,Ideology
BoW,LC-L,ClimateChange,8,Mar,0.5421,10,LC,L,1,0.5926,0.6761,0.0836,0.0504,Ideology
BoW,LC-L,ClimateChange,8,May,0.5449,10,LC,L,1,0.6137,0.6789,0.0652,0.0688,Ideology
BoW,LC-L,ClimateChange,8,Sep,0.5428,10,LC,L,1,0.5963,0.671,0.0747,0.0536,Ideology
BoW,LC-L,ClimateChange,16,Apr,0.5581,10,LC,L,1,0.6207,0.6775,0.0567,0.0627,Ideology
BoW,LC-L,ClimateChange,16,Aug,0.5454,10,LC,L,1,0.6192,0.6679,0.0486,0.0739,Ideology
BoW,LC-L,ClimateChange,16,Feb,0.5655,10,LC,L,1,0.6212,0.668,0.0467,0.0557,Ideology
BoW,LC-L,ClimateChange,16,Jan,0.5428,10,LC,L,1,0.6154,0.6786,0.0632,0.0726,Ideology
BoW,LC-L,ClimateChange,16,Jul,0.5719,10,LC,L,1,0.613,0.6861,0.0731,0.0411,Ideology
BoW,LC-L,ClimateChange,16,Jun,0.5528,10,LC,L,1,0.6064,0.6709,0.0645,0.0536,Ideology
BoW,LC-L,ClimateChange,16,Mar,0.561,10,LC,L,1,0.6139,0.6761,0.0622,0.0529,Ideology
BoW,LC-L,ClimateChange,16,May,0.5604,10,LC,L,1,0.6388,0.6789,0.0401,0.0784,Ideology
BoW,LC-L,ClimateChange,16,Sep,0.5512,10,LC,L,1,0.6084,0.671,0.0626,0.0573,Ideology
BoW,LC-L,ClimateChange,32,Apr,0.5687,10,LC,L,1,0.6362,0.6775,0.0413,0.0675,Ideology
BoW,LC-L,ClimateChange,32,Aug,0.5719,10,LC,L,1,0.6275,0.6679,0.0404,0.0555,Ideology
BoW,LC-L,ClimateChange,32,Feb,0.5667,10,LC,L,1,0.643,0.668,0.025,0.0763,Ideology
BoW,LC-L,ClimateChange,32,Jan,0.5675,10,LC,L,1,0.6376,0.6786,0.041,0.0702,Ideology
BoW,LC-L,ClimateChange,32,Jul,0.5751,10,LC,L,1,0.6422,0.6861,0.0439,0.0672,Ideology
BoW,LC-L,ClimateChange,32,Jun,0.5776,10,LC,L,1,0.6229,0.6709,0.048,0.0453,Ideology
BoW,LC-L,ClimateChange,32,Mar,0.5805,10,LC,L,1,0.6338,0.6761,0.0423,0.0533,Ideology
BoW,LC-L,ClimateChange,32,May,0.5825,10,LC,L,1,0.6492,0.6789,0.0297,0.0667,Ideology
BoW,LC-L,ClimateChange,32,Sep,0.565,10,LC,L,1,0.634,0.671,0.037,0.069,Ideology
BoW,LC-L,GunControl,4,Apr,0.5557,10,LC,L,1,0.5926,0.6764,0.0839,0.0369,Ideology
BoW,LC-L,GunControl,4,Aug,0.5115,10,LC,L,1,0.5691,0.7076,0.1385,0.0576,Ideology
BoW,LC-L,GunControl,4,Feb,0.5637,10,LC,L,1,0.5713,0.7074,0.1361,0.0076,Ideology
BoW,LC-L,GunControl,4,Jan,0.5366,10,LC,L,1,0.5745,0.6249,0.0504,0.0378,Ideology
BoW,LC-L,GunControl,4,Jul,0.5324,10,LC,L,1,0.5366,0.5649,0.0283,0.0042,Ideology
BoW,LC-L,GunControl,4,Jun,0.5198,10,LC,L,1,0.6022,0.6266,0.0244,0.0824,Ideology
BoW,LC-L,GunControl,4,Mar,0.5103,10,LC,L,1,0.5605,0.6764,0.1159,0.0502,Ideology
BoW,LC-L,GunControl,4,May,0.5209,10,LC,L,1,0.5612,0.6442,0.083,0.0403,Ideology
BoW,LC-L,GunControl,4,Sep,0.5211,10,LC,L,1,0.5618,0.6663,0.1045,0.0407,Ideology
BoW,LC-L,GunControl,8,Apr,0.5596,10,LC,L,1,0.6281,0.6764,0.0484,0.0685,Ideology
BoW,LC-L,GunControl,8,Aug,0.5353,10,LC,L,1,0.591,0.7076,0.1167,0.0557,Ideology
BoW,LC-L,GunControl,8,Feb,0.5446,10,LC,L,1,0.5952,0.7074,0.1122,0.0506,Ideology
BoW,LC-L,GunControl,8,Jan,0.54,10,LC,L,1,0.5874,0.6249,0.0375,0.0474,Ideology
BoW,LC-L,GunControl,8,Jul,0.5536,10,LC,L,1,0.5573,0.5649,0.0076,0.0037,Ideology
BoW,LC-L,GunControl,8,Jun,0.5262,10,LC,L,1,0.6252,0.6266,0.0014,0.099,Ideology
BoW,LC-L,GunControl,8,Mar,0.5278,10,LC,L,1,0.5844,0.6764,0.092,0.0566,Ideology
BoW,LC-L,GunControl,8,May,0.5244,10,LC,L,1,0.5766,0.6442,0.0677,0.0522,Ideology
BoW,LC-L,GunControl,8,Sep,0.5489,10,LC,L,1,0.5893,0.6663,0.077,0.0404,Ideology
BoW,LC-L,GunControl,16,Apr,0.5744,10,LC,L,1,0.638,0.6764,0.0384,0.0637,Ideology
BoW,LC-L,GunControl,16,Aug,0.5556,10,LC,L,1,0.6044,0.7076,0.1032,0.0488,Ideology
BoW,LC-L,GunControl,16,Feb,0.5797,10,LC,L,1,0.6182,0.7074,0.0892,0.0386,Ideology
BoW,LC-L,GunControl,16,Jan,0.5706,10,LC,L,1,0.5987,0.6249,0.0261,0.0282,Ideology
BoW,LC-L,GunControl,16,Jul,0.5417,10,LC,L,1,0.5777,0.5649,-0.0129,0.036,Ideology
BoW,LC-L,GunControl,16,Jun,0.57,10,LC,L,1,0.6223,0.6266,0.0043,0.0523,Ideology
BoW,LC-L,GunControl,16,Mar,0.5733,10,LC,L,1,0.6161,0.6764,0.0603,0.0428,Ideology
BoW,LC-L,GunControl,16,May,0.5672,10,LC,L,1,0.6102,0.6442,0.034,0.0431,Ideology
BoW,LC-L,GunControl,16,Sep,0.5528,10,LC,L,1,0.6161,0.6663,0.0503,0.0633,Ideology
BoW,LC-L,GunControl,32,Apr,0.6188,10,LC,L,1,0.6522,0.6764,0.0243,0.0334,Ideology
BoW,LC-L,GunControl,32,Aug,0.5804,10,LC,L,1,0.6332,0.7076,0.0744,0.0529,Ideology
BoW,LC-L,GunControl,32,Feb,0.621,10,LC,L,1,0.6489,0.7074,0.0585,0.0279,Ideology
BoW,LC-L,GunControl,32,Jan,0.5729,10,LC,L,1,0.6184,0.6249,0.0065,0.0455,Ideology
BoW,LC-L,GunControl,32,Jul,0.5364,10,LC,L,1,0.5713,0.5649,-0.0064,0.0349,Ideology
BoW,LC-L,GunControl,32,Jun,0.5769,10,LC,L,1,0.6072,0.6266,0.0194,0.0302,Ideology
BoW,LC-L,GunControl,32,Mar,0.5878,10,LC,L,1,0.6425,0.6764,0.0339,0.0547,Ideology
BoW,LC-L,GunControl,32,May,0.5968,10,LC,L,1,0.619,0.6442,0.0252,0.0222,Ideology
BoW,LC-L,GunControl,32,Sep,0.5704,10,LC,L,1,0.6194,0.6663,0.047,0.0489,Ideology
BoW,LC-L,IllegalImmi,4,Apr,0.5242,10,LC,L,1,0.5943,0.7203,0.126,0.0701,Ideology
BoW,LC-L,IllegalImmi,4,Aug,0.5586,10,LC,L,1,0.6227,0.6858,0.0631,0.0641,Ideology
BoW,LC-L,IllegalImmi,4,Feb,0.5372,10,LC,L,1,0.612,0.694,0.082,0.0748,Ideology
BoW,LC-L,IllegalImmi,4,Jan,0.5535,10,LC,L,1,0.6301,0.716,0.0859,0.0766,Ideology
BoW,LC-L,IllegalImmi,4,Jul,0.5394,10,LC,L,1,0.5698,0.693,0.1233,0.0304,Ideology
BoW,LC-L,IllegalImmi,4,Jun,0.5244,10,LC,L,1,0.5567,0.6383,0.0816,0.0323,Ideology
BoW,LC-L,IllegalImmi,4,Mar,0.5096,10,LC,L,1,0.5755,0.6402,0.0646,0.0659,Ideology
BoW,LC-L,IllegalImmi,4,May,0.5105,10,LC,L,1,0.5763,0.6949,0.1186,0.0657,Ideology
BoW,LC-L,IllegalImmi,4,Sep,0.5374,10,LC,L,1,0.562,0.6457,0.0837,0.0246,Ideology
BoW,LC-L,IllegalImmi,8,Apr,0.5231,10,LC,L,1,0.622,0.7203,0.0984,0.0989,Ideology
BoW,LC-L,IllegalImmi,8,Aug,0.5705,10,LC,L,1,0.636,0.6858,0.0498,0.0655,Ideology
BoW,LC-L,IllegalImmi,8,Feb,0.5469,10,LC,L,1,0.6274,0.694,0.0666,0.0805,Ideology
BoW,LC-L,IllegalImmi,8,Jan,0.5812,10,LC,L,1,0.6481,0.716,0.068,0.0668,Ideology
BoW,LC-L,IllegalImmi,8,Jul,0.54,10,LC,L,1,0.5997,0.693,0.0934,0.0596,Ideology
BoW,LC-L,IllegalImmi,8,Jun,0.5341,10,LC,L,1,0.5645,0.6383,0.0738,0.0304,Ideology
BoW,LC-L,IllegalImmi,8,Mar,0.5345,10,LC,L,1,0.5968,0.6402,0.0434,0.0623,Ideology
BoW,LC-L,IllegalImmi,8,May,0.5552,10,LC,L,1,0.5941,0.6949,0.1008,0.0389,Ideology
BoW,LC-L,IllegalImmi,8,Sep,0.5506,10,LC,L,1,0.5938,0.6457,0.0519,0.0432,Ideology
BoW,LC-L,IllegalImmi,16,Apr,0.5411,10,LC,L,1,0.6565,0.7203,0.0639,0.1154,Ideology
BoW,LC-L,IllegalImmi,16,Aug,0.569,10,LC,L,1,0.643,0.6858,0.0428,0.074,Ideology
BoW,LC-L,IllegalImmi,16,Feb,0.5665,10,LC,L,1,0.6466,0.694,0.0474,0.0801,Ideology
BoW,LC-L,IllegalImmi,16,Jan,0.5962,10,LC,L,1,0.6714,0.716,0.0447,0.0751,Ideology
BoW,LC-L,IllegalImmi,16,Jul,0.5444,10,LC,L,1,0.6342,0.693,0.0588,0.0898,Ideology
BoW,LC-L,IllegalImmi,16,Jun,0.5445,10,LC,L,1,0.5895,0.6383,0.0488,0.045,Ideology
BoW,LC-L,IllegalImmi,16,Mar,0.5271,10,LC,L,1,0.6251,0.6402,0.0151,0.0979,Ideology
BoW,LC-L,IllegalImmi,16,May,0.5689,10,LC,L,1,0.6346,0.6949,0.0603,0.0657,Ideology
BoW,LC-L,IllegalImmi,16,Sep,0.5538,10,LC,L,1,0.6058,0.6457,0.0399,0.052,Ideology
BoW,LC-L,IllegalImmi,32,Apr,0.5918,10,LC,L,1,0.674,0.7203,0.0463,0.0822,Ideology
BoW,LC-L,IllegalImmi,32,Aug,0.5873,10,LC,L,1,0.6669,0.6858,0.0189,0.0796,Ideology
BoW,LC-L,IllegalImmi,32,Feb,0.6102,10,LC,L,1,0.6738,0.694,0.0202,0.0636,Ideology
BoW,LC-L,IllegalImmi,32,Jan,0.6301,10,LC,L,1,0.6861,0.716,0.0299,0.056,Ideology
BoW,LC-L,IllegalImmi,32,Jul,0.5885,10,LC,L,1,0.642,0.693,0.0511,0.0535,Ideology
BoW,LC-L,IllegalImmi,32,Jun,0.5429,10,LC,L,1,0.5912,0.6383,0.0471,0.0483,Ideology
BoW,LC-L,IllegalImmi,32,Mar,0.5662,10,LC,L,1,0.6365,0.6402,0.0037,0.0703,Ideology
BoW,LC-L,IllegalImmi,32,May,0.5944,10,LC,L,1,0.6675,0.6949,0.0274,0.0731,Ideology
BoW,LC-L,IllegalImmi,32,Sep,0.6209,10,LC,L,1,0.6308,0.6457,0.015,0.0099,Ideology
BoW,LC-L,LGBT,4,Apr,0.5393,10,LC,L,1,0.62,0.7227,0.1027,0.0807,Ideology
BoW,LC-L,LGBT,4,Aug,0.524,10,LC,L,1,0.5637,0.6765,0.1128,0.0397,Ideology
BoW,LC-L,LGBT,4,Feb,0.5612,10,LC,L,1,0.6144,0.7229,0.1085,0.0531,Ideology
BoW,LC-L,LGBT,4,Jan,0.5323,10,LC,L,1,0.6151,0.6962,0.0811,0.0828,Ideology
BoW,LC-L,LGBT,4,Jul,0.5374,10,LC,L,1,0.5725,0.6686,0.0961,0.0352,Ideology
BoW,LC-L,LGBT,4,Jun,0.5153,10,LC,L,1,0.5606,0.6848,0.1242,0.0452,Ideology
BoW,LC-L,LGBT,4,Mar,0.5329,10,LC,L,1,0.6093,0.7152,0.1059,0.0764,Ideology
BoW,LC-L,LGBT,4,May,0.5311,10,LC,L,1,0.6033,0.7188,0.1155,0.0721,Ideology
BoW,LC-L,LGBT,4,Sep,0.5155,10,LC,L,1,0.564,0.6694,0.1054,0.0485,Ideology
BoW,LC-L,LGBT,8,Apr,0.5616,10,LC,L,1,0.6368,0.7227,0.0859,0.0752,Ideology
BoW,LC-L,LGBT,8,Aug,0.5307,10,LC,L,1,0.5768,0.6765,0.0997,0.0461,Ideology
BoW,LC-L,LGBT,8,Feb,0.5854,10,LC,L,1,0.6199,0.7229,0.103,0.0344,Ideology
BoW,LC-L,LGBT,8,Jan,0.5676,10,LC,L,1,0.6409,0.6962,0.0553,0.0733,Ideology
BoW,LC-L,LGBT,8,Jul,0.5298,10,LC,L,1,0.5842,0.6686,0.0843,0.0545,Ideology
BoW,LC-L,LGBT,8,Jun,0.5341,10,LC,L,1,0.5862,0.6848,0.0986,0.0521,Ideology
BoW,LC-L,LGBT,8,Mar,0.5488,10,LC,L,1,0.6218,0.7152,0.0935,0.0729,Ideology
BoW,LC-L,LGBT,8,May,0.5532,10,LC,L,1,0.6238,0.7188,0.095,0.0705,Ideology
BoW,LC-L,LGBT,8,Sep,0.5327,10,LC,L,1,0.5642,0.6694,0.1052,0.0315,Ideology
BoW,LC-L,LGBT,16,Apr,0.5816,10,LC,L,1,0.646,0.7227,0.0767,0.0644,Ideology
BoW,LC-L,LGBT,16,Aug,0.5566,10,LC,L,1,0.5954,0.6765,0.0811,0.0388,Ideology
BoW,LC-L,LGBT,16,Feb,0.5909,10,LC,L,1,0.64,0.7229,0.0829,0.0491,Ideology
BoW,LC-L,LGBT,16,Jan,0.5726,10,LC,L,1,0.6455,0.6962,0.0507,0.0729,Ideology
BoW,LC-L,LGBT,16,Jul,0.5543,10,LC,L,1,0.5854,0.6686,0.0832,0.0311,Ideology
BoW,LC-L,LGBT,16,Jun,0.5377,10,LC,L,1,0.6121,0.6848,0.0727,0.0744,Ideology
BoW,LC-L,LGBT,16,Mar,0.5804,10,LC,L,1,0.6398,0.7152,0.0754,0.0594,Ideology
BoW,LC-L,LGBT,16,May,0.5679,10,LC,L,1,0.6555,0.7188,0.0633,0.0876,Ideology
BoW,LC-L,LGBT,16,Sep,0.5391,10,LC,L,1,0.599,0.6694,0.0703,0.0599,Ideology
BoW,LC-L,LGBT,32,Apr,0.5982,10,LC,L,1,0.6629,0.7227,0.0598,0.0647,Ideology
BoW,LC-L,LGBT,32,Aug,0.5479,10,LC,L,1,0.6034,0.6765,0.0731,0.0555,Ideology
BoW,LC-L,LGBT,32,Feb,0.619,10,LC,L,1,0.6695,0.7229,0.0534,0.0504,Ideology
BoW,LC-L,LGBT,32,Jan,0.5861,10,LC,L,1,0.6519,0.6962,0.0443,0.0658,Ideology
BoW,LC-L,LGBT,32,Jul,0.5664,10,LC,L,1,0.6055,0.6686,0.0631,0.0391,Ideology
BoW,LC-L,LGBT,32,Jun,0.554,10,LC,L,1,0.6222,0.6848,0.0626,0.0682,Ideology
BoW,LC-L,LGBT,32,Mar,0.5913,10,LC,L,1,0.668,0.7152,0.0472,0.0767,Ideology
BoW,LC-L,LGBT,32,May,0.6026,10,LC,L,1,0.6697,0.7188,0.0491,0.0671,Ideology
BoW,LC-L,LGBT,32,Sep,0.5592,10,LC,L,1,0.6069,0.6694,0.0624,0.0477,Ideology
BoW,R-L,AsylumSeekers,4,Apr,0.5496,10,R,L,4,0.5907,0.6878,0.0972,0.041,Ideology
BoW,R-L,AsylumSeekers,4,Aug,0.5406,10,R,L,4,0.6048,0.6806,0.0758,0.0642,Ideology
BoW,R-L,AsylumSeekers,4,Feb,0.5362,10,R,L,4,0.6304,0.7112,0.0807,0.0943,Ideology
BoW,R-L,AsylumSeekers,4,Jan,0.5535,10,R,L,4,0.6096,0.7107,0.1011,0.0561,Ideology
BoW,R-L,AsylumSeekers,4,Jul,0.5206,10,R,L,4,0.5936,0.675,0.0814,0.073,Ideology
BoW,R-L,AsylumSeekers,4,Jun,0.5508,10,R,L,4,0.6055,0.6887,0.0832,0.0547,Ideology
BoW,R-L,AsylumSeekers,4,Mar,0.5274,10,R,L,4,0.6298,0.7183,0.0884,0.1024,Ideology
BoW,R-L,AsylumSeekers,4,May,0.5144,10,R,L,4,0.6108,0.7075,0.0967,0.0964,Ideology
BoW,R-L,AsylumSeekers,4,Sep,0.549,10,R,L,4,0.611,0.7148,0.1039,0.0619,Ideology
BoW,R-L,AsylumSeekers,8,Apr,0.5463,10,R,L,4,0.6001,0.6878,0.0878,0.0538,Ideology
BoW,R-L,AsylumSeekers,8,Aug,0.5914,10,R,L,4,0.6096,0.6806,0.0711,0.0182,Ideology
BoW,R-L,AsylumSeekers,8,Feb,0.5782,10,R,L,4,0.6424,0.7112,0.0687,0.0642,Ideology
BoW,R-L,AsylumSeekers,8,Jan,0.5736,10,R,L,4,0.6379,0.7107,0.0728,0.0643,Ideology
BoW,R-L,AsylumSeekers,8,Jul,0.5542,10,R,L,4,0.5854,0.675,0.0896,0.0312,Ideology
BoW,R-L,AsylumSeekers,8,Jun,0.5595,10,R,L,4,0.6283,0.6887,0.0605,0.0688,Ideology
BoW,R-L,AsylumSeekers,8,Mar,0.5816,10,R,L,4,0.6364,0.7183,0.0818,0.0548,Ideology
BoW,R-L,AsylumSeekers,8,May,0.5456,10,R,L,4,0.6264,0.7075,0.0812,0.0807,Ideology
BoW,R-L,AsylumSeekers,8,Sep,0.571,10,R,L,4,0.66,0.7148,0.0548,0.089,Ideology
BoW,R-L,AsylumSeekers,16,Apr,0.5727,10,R,L,4,0.6384,0.6878,0.0494,0.0657,Ideology
BoW,R-L,AsylumSeekers,16,Aug,0.5864,10,R,L,4,0.6416,0.6806,0.0391,0.0552,Ideology
BoW,R-L,AsylumSeekers,16,Feb,0.5691,10,R,L,4,0.6709,0.7112,0.0403,0.1018,Ideology
BoW,R-L,AsylumSeekers,16,Jan,0.5942,10,R,L,4,0.651,0.7107,0.0596,0.0569,Ideology
BoW,R-L,AsylumSeekers,16,Jul,0.5761,10,R,L,4,0.6226,0.675,0.0524,0.0465,Ideology
BoW,R-L,AsylumSeekers,16,Jun,0.6024,10,R,L,4,0.6571,0.6887,0.0316,0.0548,Ideology
BoW,R-L,AsylumSeekers,16,Mar,0.631,10,R,L,4,0.6656,0.7183,0.0527,0.0347,Ideology
BoW,R-L,AsylumSeekers,16,May,0.5942,10,R,L,4,0.6337,0.7075,0.0738,0.0394,Ideology
BoW,R-L,AsylumSeekers,16,Sep,0.619,10,R,L,4,0.6748,0.7148,0.0401,0.0558,Ideology
BoW,R-L,AsylumSeekers,32,Apr,0.5916,10,R,L,4,0.6695,0.6878,0.0183,0.0779,Ideology
BoW,R-L,AsylumSeekers,32,Aug,0.6342,10,R,L,4,0.6519,0.6806,0.0288,0.0177,Ideology
BoW,R-L,AsylumSeekers,32,Feb,0.6416,10,R,L,4,0.6983,0.7112,0.0129,0.0567,Ideology
BoW,R-L,AsylumSeekers,32,Jan,0.632,10,R,L,4,0.675,0.7107,0.0356,0.043,Ideology
BoW,R-L,AsylumSeekers,32,Jul,0.5995,10,R,L,4,0.6282,0.675,0.0468,0.0287,Ideology
BoW,R-L,AsylumSeekers,32,Jun,0.6344,10,R,L,4,0.6637,0.6887,0.025,0.0293,Ideology
BoW,R-L,AsylumSeekers,32,Mar,0.6392,10,R,L,4,0.6891,0.7183,0.0292,0.0499,Ideology
BoW,R-L,AsylumSeekers,32,May,0.6425,10,R,L,4,0.6778,0.7075,0.0297,0.0353,Ideology
BoW,R-L,AsylumSeekers,32,Sep,0.6594,10,R,L,4,0.7087,0.7148,0.0062,0.0492,Ideology
BoW,R-L,ClimateChange,4,Apr,0.5387,10,R,L,4,0.6088,0.7102,0.1014,0.0701,Ideology
BoW,R-L,ClimateChange,4,Aug,0.5547,10,R,L,4,0.5996,0.7165,0.1169,0.0449,Ideology
BoW,R-L,ClimateChange,4,Feb,0.535,10,R,L,4,0.5821,0.6716,0.0895,0.0471,Ideology
BoW,R-L,ClimateChange,4,Jan,0.5441,10,R,L,4,0.5777,0.6907,0.1129,0.0337,Ideology
BoW,R-L,ClimateChange,4,Jul,0.5343,10,R,L,4,0.5784,0.7103,0.1318,0.0441,Ideology
BoW,R-L,ClimateChange,4,Jun,0.5092,10,R,L,4,0.5803,0.6988,0.1185,0.0711,Ideology
BoW,R-L,ClimateChange,4,Mar,0.5188,10,R,L,4,0.5817,0.7031,0.1214,0.063,Ideology
BoW,R-L,ClimateChange,4,May,0.5325,10,R,L,4,0.5792,0.7215,0.1423,0.0467,Ideology
BoW,R-L,ClimateChange,4,Sep,0.5451,10,R,L,4,0.6071,0.7313,0.1242,0.0619,Ideology
BoW,R-L,ClimateChange,8,Apr,0.5629,10,R,L,4,0.6268,0.7102,0.0834,0.0639,Ideology
BoW,R-L,ClimateChange,8,Aug,0.5745,10,R,L,4,0.6399,0.7165,0.0766,0.0654,Ideology
BoW,R-L,ClimateChange,8,Feb,0.547,10,R,L,4,0.5912,0.6716,0.0804,0.0442,Ideology
BoW,R-L,ClimateChange,8,Jan,0.5584,10,R,L,4,0.588,0.6907,0.1027,0.0296,Ideology
BoW,R-L,ClimateChange,8,Jul,0.5558,10,R,L,4,0.6245,0.7103,0.0858,0.0687,Ideology
BoW,R-L,ClimateChange,8,Jun,0.5431,10,R,L,4,0.5952,0.6988,0.1036,0.0521,Ideology
BoW,R-L,ClimateChange,8,Mar,0.5546,10,R,L,4,0.5947,0.7031,0.1084,0.0401,Ideology
BoW,R-L,ClimateChange,8,May,0.5475,10,R,L,4,0.6146,0.7215,0.1068,0.0671,Ideology
BoW,R-L,ClimateChange,8,Sep,0.5676,10,R,L,4,0.633,0.7313,0.0983,0.0653,Ideology
BoW,R-L,ClimateChange,16,Apr,0.5768,10,R,L,4,0.6398,0.7102,0.0704,0.063,Ideology
BoW,R-L,ClimateChange,16,Aug,0.5965,10,R,L,4,0.6646,0.7165,0.0519,0.0681,Ideology
BoW,R-L,ClimateChange,16,Feb,0.5551,10,R,L,4,0.6234,0.6716,0.0482,0.0683,Ideology
BoW,R-L,ClimateChange,16,Jan,0.5668,10,R,L,4,0.6114,0.6907,0.0793,0.0445,Ideology
BoW,R-L,ClimateChange,16,Jul,0.5668,10,R,L,4,0.6516,0.7103,0.0587,0.0848,Ideology
BoW,R-L,ClimateChange,16,Jun,0.5741,10,R,L,4,0.6202,0.6988,0.0786,0.0461,Ideology
BoW,R-L,ClimateChange,16,Mar,0.5695,10,R,L,4,0.6123,0.7031,0.0908,0.0428,Ideology
BoW,R-L,ClimateChange,16,May,0.5715,10,R,L,4,0.6335,0.7215,0.088,0.062,Ideology
BoW,R-L,ClimateChange,16,Sep,0.5705,10,R,L,4,0.6486,0.7313,0.0826,0.0782,Ideology
BoW,R-L,ClimateChange,32,Apr,0.5992,10,R,L,4,0.6647,0.7102,0.0454,0.0656,Ideology
BoW,R-L,ClimateChange,32,Aug,0.6115,10,R,L,4,0.6789,0.7165,0.0375,0.0675,Ideology
BoW,R-L,ClimateChange,32,Feb,0.5768,10,R,L,4,0.6299,0.6716,0.0418,0.053,Ideology
BoW,R-L,ClimateChange,32,Jan,0.5906,10,R,L,4,0.6387,0.6907,0.052,0.0482,Ideology
BoW,R-L,ClimateChange,32,Jul,0.5989,10,R,L,4,0.652,0.7103,0.0583,0.0531,Ideology
BoW,R-L,ClimateChange,32,Jun,0.5735,10,R,L,4,0.6385,0.6988,0.0603,0.065,Ideology
BoW,R-L,ClimateChange,32,Mar,0.5838,10,R,L,4,0.6377,0.7031,0.0654,0.0539,Ideology
BoW,R-L,ClimateChange,32,May,0.5929,10,R,L,4,0.6635,0.7215,0.0579,0.0706,Ideology
BoW,R-L,ClimateChange,32,Sep,0.596,10,R,L,4,0.6792,0.7313,0.0521,0.0831,Ideology
BoW,R-L,GunControl,4,Apr,0.5364,10,R,L,4,0.5846,0.7075,0.1229,0.0481,Ideology
BoW,R-L,GunControl,4,Aug,0.5348,10,R,L,4,0.5909,0.7385,0.1476,0.056,Ideology
BoW,R-L,GunControl,4,Feb,0.5643,10,R,L,4,0.6354,0.7566,0.1212,0.0711,Ideology
BoW,R-L,GunControl,4,Jan,0.5675,10,R,L,4,0.6894,0.7317,0.0424,0.1218,Ideology
BoW,R-L,GunControl,4,Jul,0.5389,10,R,L,4,0.5535,0.6393,0.0858,0.0145,Ideology
BoW,R-L,GunControl,4,Jun,0.54,10,R,L,4,0.6025,0.7156,0.1131,0.0625,Ideology
BoW,R-L,GunControl,4,Mar,0.5467,10,R,L,4,0.6202,0.7243,0.1041,0.0735,Ideology
BoW,R-L,GunControl,4,May,0.5437,10,R,L,4,0.647,0.7216,0.0746,0.1032,Ideology
BoW,R-L,GunControl,4,Sep,0.5364,10,R,L,4,0.5834,0.7169,0.1334,0.0471,Ideology
